UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2019-01-19 17:00:00,10059,10618,4386,138,1264,18218,15
2019-01-19 18:00:00,9688,10940,4386,164,1255,17775,17
2019-01-19 19:00:00,9289,11059,4386,164,1234,17200,14
2019-01-19 20:00:00,8375,11102,4387,150,1239,16942,14
2019-01-19 21:00:00,7344,11293,4386,136,1244,16734,17
2019-01-19 22:00:00,6840,12835,4387,102,1233,15373,16
2019-01-19 23:00:00,6759,15126,4387,102,1033,13688,14
2019-01-20 00:00:00,8072,19124,4387,94,329,10198,17
2019-01-20 01:00:00,10323,22375,4387,94,2,7760,18
2019-01-20 02:00:00,10906,22577,4387,93,0,7342,16
2019-01-20 03:00:00,11133,23014,4387,120,0,6840,17
2019-01-20 04:00:00,11061,23689,4387,94,0,6008,15
2019-01-20 05:00:00,10764,23033,4387,93,0,5899,15
2019-01-20 06:00:00,10852,22104,4388,94,0,5864,15
2019-01-20 07:00:00,10603,22329,4421,85,0,5444,18
2019-01-20 08:00:00,10490,21886,4464,53,0,5672,17
2019-01-20 09:00:00,10475,21717,4500,52,0,6071,14
2019-01-20 10:00:00,10282,21527,4536,52,0,6630,15
2019-01-20 11:00:00,10277,22355,4570,52,0,6793,16
2019-01-20 12:00:00,10333,22912,4604,79,0,7403,16
2019-01-20 13:00:00,10375,23797,4639,78,0,8149,15
2019-01-20 14:00:00,10510,24262,4675,163,5,8853,15
2019-01-20 15:00:00,10465,24573,4712,163,325,8666,14
2019-01-20 16:00:00,10456,24489,4730,121,1034,7158,16
2019-01-20 17:00:00,10361,22872,4730,97,1095,6601,18
2019-01-20 18:00:00,9794,20424,4730,123,1170,7096,16
2019-01-20 19:00:00,9961,18256,4730,96,1176,6848,15
2019-01-20 20:00:00,9588,17227,4731,96,1148,6359,15
2019-01-20 21:00:00,9473,16296,4732,96,1141,5926,18
2019-01-20 22:00:00,9350,15452,4749,61,1109,6101,16
2019-01-20 23:00:00,8975,15283,4786,62,910,6720,16
2019-01-21 00:00:00,9451,16609,4822,61,266,7319,20
2019-01-21 01:00:00,9684,16593,4857,88,1,10497,14
2019-01-21 02:00:00,8924,14637,4869,86,0,14449,14
2019-01-21 03:00:00,8503,13436,4883,61,0,16367,17
2019-01-21 04:00:00,8184,13544,4903,53,0,16794,20
2019-01-21 05:00:00,8260,11923,4903,53,0,17091,18
2019-01-21 06:00:00,7714,10770,4903,53,0,17281,16
2019-01-21 07:00:00,7504,10358,4903,90,0,17136,15
2019-01-21 08:00:00,7656,10245,4903,55,0,16775,16
2019-01-21 09:00:00,7579,10346,4903,53,0,16859,18
2019-01-21 10:00:00,7855,10534,4903,79,0,17053,20
2019-01-21 11:00:00,8109,11565,4904,53,0,17000,17
2019-01-21 12:00:00,8202,13910,4903,52,0,16809,20
2019-01-21 13:00:00,8828,16303,4903,114,0,17216,17
2019-01-21 14:00:00,9381,16753,4904,208,4,17755,16
2019-01-21 15:00:00,9420,16412,4903,208,206,17525,19
2019-01-21 16:00:00,9247,16071,4904,165,643,16267,20
2019-01-21 17:00:00,8919,13624,4904,168,816,17424,17
2019-01-21 18:00:00,8061,11640,4903,159,860,18238,19
2019-01-21 19:00:00,6847,10930,4904,139,727,18330,18
2019-01-21 20:00:00,6480,9677,4903,129,715,18228,20
2019-01-21 21:00:00,6255,8580,4904,103,668,18291,21
2019-01-21 22:00:00,6212,8274,4904,69,581,18104,22
2019-01-21 23:00:00,6260,8298,4903,69,481,18281,20
2019-01-22 00:00:00,6793,8633,4904,62,189,18915,23
2019-01-22 01:00:00,8355,9200,4904,113,2,19438,21
2019-01-22 02:00:00,8525,8884,4904,134,0,19580,20
2019-01-22 03:00:00,8481,8653,4903,134,0,19545,20
2019-01-22 04:00:00,7564,8291,4903,95,0,19554,17
2019-01-22 05:00:00,6179,7822,4904,53,0,18647,21
2019-01-22 06:00:00,5744,6752,4904,53,0,17376,23
2019-01-22 07:00:00,5369,5906,4904,76,0,16792,19
2019-01-22 08:00:00,5124,5839,4904,56,0,16359,14
2019-01-22 09:00:00,5100,5834,4903,53,0,16252,14
2019-01-22 10:00:00,5168,5806,4904,53,0,16217,14
2019-01-22 11:00:00,5640,5838,4903,52,0,16466,17
2019-01-22 12:00:00,7089,6744,4904,77,0,15987,20
2019-01-22 13:00:00,9377,9081,4922,117,0,14774,20
2019-01-22 14:00:00,10687,10729,4957,162,1,12845,21
2019-01-22 15:00:00,10173,10940,4994,135,104,12397,19
2019-01-22 16:00:00,10048,11801,5017,146,616,11103,22
2019-01-22 17:00:00,9953,11867,5012,95,903,10637,20
2019-01-22 18:00:00,9419,11478,5011,94,891,11259,18
2019-01-22 19:00:00,8905,11310,5011,94,763,11933,20
2019-01-22 20:00:00,7814,10744,5011,120,842,13458,17
2019-01-22 21:00:00,6934,9438,5011,120,612,15912,16
2019-01-22 22:00:00,6942,8632,5011,68,286,17001,22
2019-01-22 23:00:00,7192,8478,5017,80,154,17496,16
2019-01-23 00:00:00,7482,9105,5049,53,33,17916,15
2019-01-23 01:00:00,8430,10330,5084,65,0,17740,15
2019-01-23 02:00:00,8877,10569,5097,128,0,17653,19
2019-01-23 03:00:00,8977,10500,5109,94,0,17615,15
2019-01-23 04:00:00,8870,10964,5126,94,0,16419,19
2019-01-23 05:00:00,8859,10776,5125,79,0,15015,18
2019-01-23 06:00:00,8481,10260,5126,52,0,14160,18
2019-01-23 07:00:00,9105,9608,5126,52,0,13190,17
2019-01-23 08:00:00,9574,9454,5126,52,0,12809,15
2019-01-23 09:00:00,9450,9678,5127,52,0,13083,14
2019-01-23 10:00:00,9418,10364,5126,52,0,13765,17
2019-01-23 11:00:00,10215,11986,5126,52,0,13489,18
2019-01-23 12:00:00,10383,16658,5126,52,0,12168,15
2019-01-23 13:00:00,11432,21926,5127,128,0,10804,18
2019-01-23 14:00:00,12080,24256,5126,167,2,10253,15
2019-01-23 15:00:00,12214,24506,5126,154,363,8949,15
2019-01-23 16:00:00,12176,24947,5125,165,1154,6973,16
2019-01-23 17:00:00,11492,24492,5122,139,1280,6820,17
2019-01-23 18:00:00,11243,23917,5123,139,1294,6218,14
2019-01-23 19:00:00,11156,22386,5123,139,1280,6219,15
2019-01-23 20:00:00,10609,21322,5122,165,1266,6227,13
2019-01-23 21:00:00,9739,20484,5123,134,1288,6329,13
2019-01-23 22:00:00,8866,20477,5126,140,1273,6008,13
2019-01-23 23:00:00,9082,21161,5126,155,1087,5369,16
2019-01-24 00:00:00,10694,23805,5127,121,364,3527,16
2019-01-24 01:00:00,12215,27166,5127,120,3,2452,16
2019-01-24 02:00:00,12545,27661,5127,120,0,2907,16
2019-01-24 03:00:00,12580,27403,5126,111,0,3854,13
2019-01-24 04:00:00,12415,26037,5126,122,0,4834,13
2019-01-24 05:00:00,12358,23269,5126,95,0,5709,14
2019-01-24 06:00:00,11398,21322,5126,95,0,6879,15
2019-01-24 07:00:00,10765,19851,5127,94,0,7941,14
2019-01-24 08:00:00,10123,19481,5133,94,0,8826,15
2019-01-24 09:00:00,9099,18798,5133,93,0,10728,15
2019-01-24 10:00:00,8884,18375,5121,120,0,11970,13
2019-01-24 11:00:00,8865,19774,5120,94,0,12096,14
2019-01-24 12:00:00,9680,22597,5120,94,0,11931,16
2019-01-24 13:00:00,11225,25407,5120,157,0,12133,12
2019-01-24 14:00:00,11878,26451,5120,152,4,11855,14
2019-01-24 15:00:00,11515,24922,5120,164,392,10560,16
2019-01-24 16:00:00,11407,23378,5121,137,1170,7676,14
2019-01-24 17:00:00,10735,20979,5125,137,1268,7580,16
2019-01-24 18:00:00,10045,18443,5127,164,1232,8161,17
2019-01-24 19:00:00,9816,16610,5127,109,1204,8092,16
2019-01-24 20:00:00,9617,15058,5125,87,1214,8213,17
2019-01-24 21:00:00,9015,13878,5127,60,1248,8780,17
2019-01-24 22:00:00,8566,13348,5128,84,1251,9183,18
2019-01-24 23:00:00,8412,13621,5127,130,1081,9410,19
2019-01-25 00:00:00,8951,14959,5128,121,373,9379,18
2019-01-25 01:00:00,10189,16900,5128,104,4,9622,15
2019-01-25 02:00:00,10186,16945,5128,102,0,10920,16
2019-01-25 03:00:00,9835,16783,5128,50,0,11944,15
2019-01-25 04:00:00,9180,16412,5127,50,0,12287,15
2019-01-25 05:00:00,8686,16307,5127,50,0,11212,16
2019-01-25 06:00:00,8207,16149,5128,51,0,10224,16
2019-01-25 07:00:00,7994,15766,5127,91,0,10114,14
2019-01-25 08:00:00,7829,16017,5127,92,0,9757,15
2019-01-25 09:00:00,8153,17290,5127,119,0,8329,15
2019-01-25 10:00:00,8790,19178,5127,92,0,6610,16
2019-01-25 11:00:00,9417,21316,5128,90,0,5501,14
2019-01-25 12:00:00,10656,24245,5128,87,0,4726,16
2019-01-25 13:00:00,11474,27876,5128,167,0,4521,18
2019-01-25 14:00:00,11785,29144,5128,217,1,4482,15
2019-01-25 15:00:00,11845,27729,5127,201,332,4019,15
2019-01-25 16:00:00,11590,26183,5128,201,973,2902,15
2019-01-25 17:00:00,11253,23921,5128,175,1109,3247,16
2019-01-25 18:00:00,10900,22713,5127,218,1135,2613,19
2019-01-25 19:00:00,10243,21776,5129,217,1144,2305,20
2019-01-25 20:00:00,9534,20972,5129,165,1142,2400,18
2019-01-25 21:00:00,8679,20209,5128,166,1191,2852,18
2019-01-25 22:00:00,7955,20105,5128,165,1242,3039,18
2019-01-25 23:00:00,7965,20514,5128,208,1089,2974,19
2019-01-26 00:00:00,8911,21398,5128,243,410,2857,20
2019-01-26 01:00:00,10291,22197,5128,225,5,3560,20
2019-01-26 02:00:00,10459,21995,5128,190,0,4257,20
2019-01-26 03:00:00,10511,21589,5129,138,0,4445,19
2019-01-26 04:00:00,10329,21216,5128,137,0,4593,19
2019-01-26 05:00:00,9970,20593,5128,137,0,4440,19
2019-01-26 06:00:00,9909,19430,5128,137,0,4242,21
2019-01-26 07:00:00,10399,17838,5129,137,0,3959,22
2019-01-26 08:00:00,10310,17634,5129,137,0,3696,20
2019-01-26 09:00:00,10173,17590,5129,164,0,3446,18
2019-01-26 10:00:00,10119,17577,5129,137,0,3598,18
2019-01-26 11:00:00,10002,17994,5129,137,0,3794,19
2019-01-26 12:00:00,10386,19281,5129,137,0,3291,20
2019-01-26 13:00:00,10524,21245,5129,201,0,3300,19
2019-01-26 14:00:00,10667,23164,5129,188,1,3110,19
2019-01-26 15:00:00,10253,24285,5129,199,163,2970,17
2019-01-26 16:00:00,10170,23835,5129,173,509,2559,21
2019-01-26 17:00:00,10196,22592,5129,172,608,2261,20
2019-01-26 18:00:00,9930,19734,5129,200,820,3498,19
2019-01-26 19:00:00,8890,18348,5129,152,1046,4106,19
2019-01-26 20:00:00,8502,17872,5129,164,1113,3719,23
2019-01-26 21:00:00,8161,17465,5129,137,1142,3454,24
2019-01-26 22:00:00,8323,17462,5129,162,1076,2794,23
2019-01-26 23:00:00,8169,17367,5129,242,921,2929,22
2019-01-27 00:00:00,9462,18160,5129,241,430,2664,22
2019-01-27 01:00:00,10686,19802,5129,225,5,2236,20
2019-01-27 02:00:00,11032,19410,5129,225,0,2732,24
2019-01-27 03:00:00,10830,18728,5129,177,0,3618,23
2019-01-27 04:00:00,10528,18301,5129,172,0,3979,21
2019-01-27 05:00:00,10702,17823,5129,137,0,3501,23
2019-01-27 06:00:00,10927,16854,5129,137,0,3225,20
2019-01-27 07:00:00,10456,15516,5129,137,0,3795,21
2019-01-27 08:00:00,10193,15169,5129,137,0,4054,20
2019-01-27 09:00:00,10180,15036,5129,163,0,4117,22
2019-01-27 10:00:00,10156,15107,5130,136,0,4397,18
2019-01-27 11:00:00,9845,14559,5130,136,0,5792,21
2019-01-27 12:00:00,9984,15022,5129,172,0,6192,22
2019-01-27 13:00:00,10281,16476,5129,200,0,6054,21
2019-01-27 14:00:00,10969,17151,5129,187,4,6257,21
2019-01-27 15:00:00,11031,17633,5129,198,342,5969,21
2019-01-27 16:00:00,11087,17664,5128,172,1173,4310,20
2019-01-27 17:00:00,10958,17024,5129,171,1302,3407,18
2019-01-27 18:00:00,10672,15877,5129,165,1272,3558,19
2019-01-27 19:00:00,10288,15174,5129,133,1238,3553,18
2019-01-27 20:00:00,9397,14470,5130,170,1260,3969,18
2019-01-27 21:00:00,8569,13781,5130,171,1268,4827,19
2019-01-27 22:00:00,7992,13463,5130,196,1227,5389,20
2019-01-27 23:00:00,7712,13475,5130,233,1098,5803,20
2019-01-28 00:00:00,8504,14579,5130,231,348,5984,20
2019-01-28 01:00:00,9748,15149,5130,185,8,7020,18
2019-01-28 02:00:00,9885,14774,5129,184,0,8678,20
2019-01-28 03:00:00,9543,13661,5129,134,0,10578,20
2019-01-28 04:00:00,8941,11752,5129,131,0,12615,21
2019-01-28 05:00:00,7803,9311,5129,96,0,14764,20
2019-01-28 06:00:00,6738,8079,5129,96,0,15678,22
2019-01-28 07:00:00,6237,7440,5129,96,0,15441,22
2019-01-28 08:00:00,6146,7366,5129,96,0,15320,20
2019-01-28 09:00:00,5907,7281,5128,96,0,15778,21
2019-01-28 10:00:00,5815,7318,5129,96,0,16317,19
2019-01-28 11:00:00,6106,8087,5129,96,0,16696,21
2019-01-28 12:00:00,6847,10420,5128,96,0,16431,25
2019-01-28 13:00:00,9147,13414,5129,159,0,15531,27
2019-01-28 14:00:00,10772,14429,5128,146,4,14236,21
2019-01-28 15:00:00,10350,12547,5128,157,391,14631,19
2019-01-28 16:00:00,8842,11298,5128,131,1113,14956,20
2019-01-28 17:00:00,7683,9238,5127,131,1227,16316,24
2019-01-28 18:00:00,6705,8128,5127,124,1198,17305,23
2019-01-28 19:00:00,6268,7703,5127,111,1177,17325,20
2019-01-28 20:00:00,6170,7535,5128,123,1162,17042,22
2019-01-28 21:00:00,6183,7500,5128,96,1198,16622,26
2019-01-28 22:00:00,6342,7734,5127,121,1086,16297,24
2019-01-28 23:00:00,6506,8530,5128,200,674,16070,27
2019-01-29 00:00:00,7340,9650,5127,200,337,15868,23
2019-01-29 01:00:00,9028,12216,5127,185,5,14885,28
2019-01-29 02:00:00,9780,12643,5127,185,0,14723,27
2019-01-29 03:00:00,10194,12873,5127,133,0,14244,24
2019-01-29 04:00:00,10301,12994,5127,132,0,12945,27
2019-01-29 05:00:00,10532,13222,5127,131,0,10756,25
2019-01-29 06:00:00,8792,13497,5127,97,0,10404,22
2019-01-29 07:00:00,8633,13641,5127,134,0,9646,23
2019-01-29 08:00:00,9155,14306,5127,134,0,8613,24
2019-01-29 09:00:00,9717,16298,5126,134,0,6003,29
2019-01-29 10:00:00,10272,18811,5127,134,0,4231,21
2019-01-29 11:00:00,10831,20850,5128,134,0,3555,24
2019-01-29 12:00:00,11028,25002,5128,177,0,3119,27
2019-01-29 13:00:00,11699,28859,5128,213,0,3377,23
2019-01-29 14:00:00,11658,30437,5128,238,5,3755,24
2019-01-29 15:00:00,11508,28858,5127,196,181,4278,21
2019-01-29 16:00:00,11390,26896,5128,195,501,4380,21
2019-01-29 17:00:00,11272,24616,5128,169,616,4752,19
2019-01-29 18:00:00,10570,23354,5128,176,864,4787,20
2019-01-29 19:00:00,9942,21987,5128,176,962,4903,18
2019-01-29 20:00:00,9212,21059,5128,160,938,5166,21
2019-01-29 21:00:00,8536,20460,5128,161,790,5193,19
2019-01-29 22:00:00,8304,20318,5128,159,552,5264,20
2019-01-29 23:00:00,8778,21480,5128,195,288,4680,19
2019-01-30 00:00:00,10249,23652,5129,238,86,3653,23
2019-01-30 01:00:00,10983,26355,5129,237,1,3296,20
2019-01-30 02:00:00,11425,25609,5128,265,0,4222,19
2019-01-30 03:00:00,11456,24585,5128,198,0,5643,20
2019-01-30 04:00:00,11090,22930,5128,195,0,6370,19
2019-01-30 05:00:00,10254,20223,5128,133,0,7625,23
2019-01-30 06:00:00,8454,18830,5128,132,0,8680,19
2019-01-30 07:00:00,7770,18471,5128,114,0,8550,18
2019-01-30 08:00:00,7976,18855,5128,92,0,7542,23
2019-01-30 09:00:00,8554,19568,5128,153,0,6198,25
2019-01-30 10:00:00,9863,20291,5128,126,0,4681,21
2019-01-30 11:00:00,10364,21626,5128,125,0,4347,22
2019-01-30 12:00:00,10973,24454,5128,169,0,4187,20
2019-01-30 13:00:00,11774,27618,5128,195,0,4288,22
2019-01-30 14:00:00,11995,28179,5128,220,2,4341,17
2019-01-30 15:00:00,12028,27166,5128,176,110,4640,19
2019-01-30 16:00:00,12017,26485,5127,142,422,4202,19
2019-01-30 17:00:00,11546,24650,5131,90,733,5251,19
2019-01-30 18:00:00,10347,22522,5133,133,1000,6747,18
2019-01-30 19:00:00,9195,20859,5132,162,1039,8011,21
2019-01-30 20:00:00,8774,19889,5128,152,910,8770,20
2019-01-30 21:00:00,8406,18545,5128,150,1045,9308,18
2019-01-30 22:00:00,8103,18399,5128,121,1020,8974,20
2019-01-30 23:00:00,8460,19275,5128,121,614,8506,24
2019-01-31 00:00:00,9851,21073,5128,164,175,7614,23
2019-01-31 01:00:00,10999,22526,5128,164,4,7799,18
2019-01-31 02:00:00,10682,20147,5129,189,0,10671,16
2019-01-31 03:00:00,10065,17939,5129,84,0,13285,19
2019-01-31 04:00:00,9721,15819,5128,70,0,14464,19
2019-01-31 05:00:00,9196,13766,5128,44,0,14467,22
2019-01-31 06:00:00,8346,11897,5128,45,0,14792,19
2019-01-31 07:00:00,8082,10714,5128,69,0,14808,20
2019-01-31 08:00:00,7874,10342,5128,44,0,14744,21
2019-01-31 09:00:00,7609,10536,5128,44,0,14533,17
2019-01-31 10:00:00,7348,10809,5129,43,0,14464,18
2019-01-31 11:00:00,7267,11839,5129,43,0,14330,17
2019-01-31 12:00:00,8052,13854,5129,43,0,14055,21
2019-01-31 13:00:00,9843,15986,5129,167,0,13302,21
2019-01-31 14:00:00,10734,16898,5129,205,1,12846,18
2019-01-31 15:00:00,10747,16513,5128,217,106,12472,20
2019-01-31 16:00:00,11351,16033,5128,190,410,11589,17
2019-01-31 17:00:00,11224,15621,5128,165,849,10845,24
2019-01-31 18:00:00,11497,15567,5128,166,852,9784,21
2019-01-31 19:00:00,11075,15834,5128,194,862,8903,20
2019-01-31 20:00:00,11001,16075,5128,146,1080,7840,17
2019-01-31 21:00:00,11150,16277,5128,158,1111,6895,16
2019-01-31 22:00:00,11289,16803,5128,95,1149,5800,15
2019-01-31 23:00:00,11480,17983,5127,95,1011,4847,13
2019-02-01 00:00:00,11907,19054,5126,123,405,4386,14
2019-02-01 01:00:00,12111,19486,5127,121,9,5455,15
2019-02-01 02:00:00,11855,17438,5127,107,0,7848,16
2019-02-01 03:00:00,11503,15795,5128,72,0,9058,17
2019-02-01 04:00:00,10762,14345,5127,45,0,9445,15
2019-02-01 05:00:00,10141,12363,5127,45,0,9391,19
2019-02-01 06:00:00,9688,10541,5127,46,0,9254,20
2019-02-01 07:00:00,8875,10208,4936,64,0,9070,22
2019-02-01 08:00:00,8532,10164,4726,40,0,8757,19
2019-02-01 09:00:00,8743,10334,4726,67,0,7988,23
2019-02-01 10:00:00,8953,10810,4779,39,0,7306,23
2019-02-01 11:00:00,8667,12477,4922,39,0,6417,17
2019-02-01 12:00:00,8162,15968,5073,40,0,5498,20
2019-02-01 13:00:00,9727,18475,5105,162,0,4769,17
2019-02-01 14:00:00,11029,19061,5116,202,3,4418,21
2019-02-01 15:00:00,11070,18635,5120,213,222,4200,15
2019-02-01 16:00:00,11067,18696,5124,187,584,3845,16
2019-02-01 17:00:00,11018,18488,5126,163,776,3643,19
2019-02-01 18:00:00,10994,18230,5126,161,774,3417,22
2019-02-01 19:00:00,10340,17802,5127,194,1012,3453,16
2019-02-01 20:00:00,10109,17173,5127,145,1030,3883,19
2019-02-01 21:00:00,9906,16249,5128,157,1037,4559,17
2019-02-01 22:00:00,9851,15964,5128,95,1003,4681,20
2019-02-01 23:00:00,10342,15796,5128,94,867,4403,21
2019-02-02 00:00:00,10740,16111,5128,121,311,4759,21
2019-02-02 01:00:00,11252,15856,5127,121,4,5966,17
2019-02-02 02:00:00,11079,13764,5128,104,0,8140,17
2019-02-02 03:00:00,10277,11702,5128,70,0,10207,16
2019-02-02 04:00:00,8906,10726,5127,43,0,11888,18
2019-02-02 05:00:00,7894,9448,5127,44,0,12620,17
2019-02-02 06:00:00,8606,8486,5127,44,0,11108,26
2019-02-02 07:00:00,8998,7181,5127,63,0,10121,18
2019-02-02 08:00:00,8241,6641,5127,42,0,10737,23
2019-02-02 09:00:00,7971,6503,5127,66,0,10646,18
2019-02-02 10:00:00,7822,6617,5127,40,0,10467,20
2019-02-02 11:00:00,8116,6814,5128,40,0,10252,23
2019-02-02 12:00:00,7800,7601,5128,41,0,10487,20
2019-02-02 13:00:00,7002,9541,5128,162,0,10578,19
2019-02-02 14:00:00,7829,10381,5128,201,3,10221,21
2019-02-02 15:00:00,8862,11192,5128,212,272,9534,20
2019-02-02 16:00:00,9813,11554,5128,186,756,8970,26
2019-02-02 17:00:00,9900,11216,5128,158,862,9652,22
2019-02-02 18:00:00,9601,10767,5128,89,898,10355,22
2019-02-02 19:00:00,9552,10393,5128,88,1019,9958,22
2019-02-02 20:00:00,9460,10529,5128,60,976,9223,24
2019-02-02 21:00:00,9586,10297,5128,71,895,8666,22
2019-02-02 22:00:00,9819,10002,5127,44,917,8667,20
2019-02-02 23:00:00,9829,10192,5128,44,732,8648,23
2019-02-03 00:00:00,10229,11203,5128,88,255,8178,22
2019-02-03 01:00:00,10794,12080,5128,125,5,8229,20
2019-02-03 02:00:00,10016,10444,5127,74,0,10470,21
2019-02-03 03:00:00,9505,8890,5127,73,0,12149,23
2019-02-03 04:00:00,9020,7887,5127,47,0,12926,21
2019-02-03 05:00:00,7905,7200,5128,47,0,13382,22
2019-02-03 06:00:00,7121,6035,5128,47,0,13872,22
2019-02-03 07:00:00,6894,4898,5128,71,0,13657,22
2019-02-03 08:00:00,6538,4540,5127,49,0,13425,22
2019-02-03 09:00:00,6131,4568,5127,74,0,13232,23
2019-02-03 10:00:00,6092,4532,5127,47,0,12921,25
2019-02-03 11:00:00,6190,4577,5127,46,0,12758,21
2019-02-03 12:00:00,6346,4914,5127,47,0,12678,26
2019-02-03 13:00:00,6209,5647,5127,135,0,12832,22
2019-02-03 14:00:00,6987,5869,5127,175,2,12944,22
2019-02-03 15:00:00,8150,6361,5127,188,164,12480,25
2019-02-03 16:00:00,8759,6991,5127,163,693,11939,25
2019-02-03 17:00:00,8614,6968,5127,134,859,12693,23
2019-02-03 18:00:00,8178,6871,5127,64,937,13807,25
2019-02-03 19:00:00,7883,6691,5127,89,997,14290,25
2019-02-03 20:00:00,7652,6747,5127,60,923,14612,24
2019-02-03 21:00:00,7833,6738,5127,73,940,14430,25
2019-02-03 22:00:00,7881,6851,5127,72,806,14563,26
2019-02-03 23:00:00,8235,7153,5127,45,508,14546,25
2019-02-04 00:00:00,8610,7603,5127,88,248,14076,23
2019-02-04 01:00:00,9904,7953,5126,88,11,13546,23
2019-02-04 02:00:00,9597,7300,5126,85,0,14562,21
2019-02-04 03:00:00,8554,7224,5126,71,0,15274,20
2019-02-04 04:00:00,8143,7028,5126,45,0,15345,23
2019-02-04 05:00:00,7714,6075,5126,46,0,15220,23
2019-02-04 06:00:00,6579,4955,5126,46,0,14949,24
2019-02-04 07:00:00,5728,4429,5126,71,0,14447,20
2019-02-04 08:00:00,5035,4426,5126,47,0,14162,18
2019-02-04 09:00:00,4870,4564,5126,73,0,13751,21
2019-02-04 10:00:00,5482,5112,5126,46,0,12467,21
2019-02-04 11:00:00,6159,6364,5126,46,0,11001,17
2019-02-04 12:00:00,7771,8288,5126,48,0,9511,20
2019-02-04 13:00:00,9427,11784,5125,170,0,7983,21
2019-02-04 14:00:00,10334,13105,5125,208,4,7246,16
2019-02-04 15:00:00,10395,14094,5126,204,199,6141,19
2019-02-04 16:00:00,11190,15783,5126,176,565,3877,20
2019-02-04 17:00:00,11608,16522,5126,153,809,2777,20
2019-02-04 18:00:00,12057,16601,5126,132,995,2609,17
2019-02-04 19:00:00,11995,16901,5126,160,946,2842,17
2019-02-04 20:00:00,11986,16642,5126,146,976,3527,17
2019-02-04 21:00:00,11469,16180,5126,122,1009,4732,16
2019-02-04 22:00:00,10784,15989,5126,79,977,5705,15
2019-02-04 23:00:00,9567,15645,5125,79,950,7420,18
2019-02-05 00:00:00,9223,16197,5126,123,456,7887,18
2019-02-05 01:00:00,10452,16771,5125,120,13,7942,16
2019-02-05 02:00:00,10419,15329,5124,105,0,9506,17
2019-02-05 03:00:00,9986,13587,5124,70,0,10926,17
2019-02-05 04:00:00,9091,11872,5123,43,0,11913,19
2019-02-05 05:00:00,9137,9352,5123,43,0,11846,17
2019-02-05 06:00:00,8442,7798,5123,43,0,11391,20
2019-02-05 07:00:00,7825,6556,5123,36,0,11507,19
2019-02-05 08:00:00,6883,6147,5122,5,0,11662,19
2019-02-05 09:00:00,6453,6067,5122,31,0,11666,22
2019-02-05 10:00:00,6774,6321,5122,42,0,11047,18
2019-02-05 11:00:00,7223,6772,5122,44,0,10626,20
2019-02-05 12:00:00,7771,8446,5122,45,0,10254,22
2019-02-05 13:00:00,8804,11076,5122,166,0,10372,21
2019-02-05 14:00:00,9539,11398,5122,205,4,10979,21
2019-02-05 15:00:00,9409,12097,5122,218,190,10427,20
2019-02-05 16:00:00,10079,13147,5122,191,516,8880,25
2019-02-05 17:00:00,10793,13773,5122,165,717,8072,19
2019-02-05 18:00:00,10851,13525,5121,129,664,8550,17
2019-02-05 19:00:00,10162,13274,5121,157,620,9913,24
2019-02-05 20:00:00,9125,13601,5120,144,686,10967,24
2019-02-05 21:00:00,8594,13430,5121,120,501,11877,24
2019-02-05 22:00:00,8645,13788,5126,78,500,11649,29
2019-02-05 23:00:00,9987,14771,5126,122,364,9458,27
2019-02-06 00:00:00,11258,15264,5125,121,121,8107,25
2019-02-06 01:00:00,11700,16683,5125,106,13,7560,27
2019-02-06 02:00:00,11493,15816,5125,104,0,8533,23
2019-02-06 03:00:00,11018,14166,5126,113,0,10022,25
2019-02-06 04:00:00,10169,13059,5126,57,0,10546,29
2019-02-06 05:00:00,9349,10751,5125,70,0,11389,25
2019-02-06 06:00:00,7555,8225,5126,43,0,12951,21
2019-02-06 07:00:00,6186,7132,5126,7,0,13515,24
2019-02-06 08:00:00,5752,7197,5126,4,0,12768,24
2019-02-06 09:00:00,5436,6800,5126,32,0,12490,23
2019-02-06 10:00:00,5545,6881,5125,40,0,12065,25
2019-02-06 11:00:00,5961,7386,5126,44,0,11503,23
2019-02-06 12:00:00,7148,8425,5126,45,0,11179,24
2019-02-06 13:00:00,8949,10846,5126,141,0,10408,23
2019-02-06 14:00:00,10204,11997,5125,179,0,9664,24
2019-02-06 15:00:00,9827,12554,5125,187,32,9504,22
